Datetime,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Global_reactive_power,Voltage,Global_intensity,Global_active_power_is_short_imputed,Global_reactive_power_is_short_imputed,Voltage_is_short_imputed,Global_intensity_is_short_imputed,Sub_metering_1_is_short_imputed,Sub_metering_2_is_short_imputed,Sub_metering_3_is_short_imputed,Global_active_power_is_profile_imputed,Global_reactive_power_is_profile_imputed,Voltage_is_profile_imputed,Global_intensity_is_profile_imputed,Sub_metering_1_is_profile_imputed,Sub_metering_2_is_profile_imputed,Sub_metering_3_is_profile_imputed
2010-03-12 12:00:00,85.12,0.0,15.0,1135.0,0.0981,244.018,5.7466664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 13:00:00,84.818,0.0,0.0,1143.0,0.074200004,244.97217,5.6800003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 14:00:00,94.544,0.0,0.0,1160.0,0.11016667,246.71832,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 15:00:00,77.392,0.0,0.0,1009.0,0.082399994,244.98033,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 16:00:00,60.394,0.0,46.0,393.0,0.13946667,244.04517,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 17:00:00,40.1,0.0,39.0,40.0,0.14299999,245.15,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 18:00:00,67.124,0.0,0.0,311.0,0.07576667,239.96567,4.6433334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 19:00:00,175.39,541.0,0.0,1125.0,0.108666666,239.15884,12.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 20:00:00,54.11,0.0,0.0,259.0,0.06176667,242.51317,3.6733332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 21:00:00,47.978,0.0,28.0,39.0,0.09150001,239.82733,3.2933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 22:00:00,43.658,0.0,56.0,39.0,0.15163332,241.33667,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12 23:00:00,65.04,0.0,0.0,660.0,0.078033336,244.24966,4.413333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 00:00:00,20.686,0.0,0.0,73.0,0.0841,245.00783,1.4300001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 01:00:00,18.61,0.0,0.0,40.0,0.0818,244.13216,1.3199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 02:00:00,18.524,0.0,6.0,40.0,0.08353333,242.91167,1.3233334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 03:00:00,22.166,0.0,76.0,40.0,0.18766667,243.14049,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 04:00:00,18.202,0.0,2.0,41.0,0.072333336,244.91034,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 05:00:00,18.728,0.0,0.0,40.0,0.0855,243.74901,1.3366666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 06:00:00,36.562,0.0,0.0,308.0,0.0619,241.57051,2.5033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 07:00:00,126.554,0.0,0.0,1156.0,0.09483334,242.44466,8.703334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 08:00:00,96.768,0.0,59.0,1132.0,0.17693333,239.85468,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 09:00:00,113.544,0.0,21.0,1089.0,0.3166333,238.81332,7.9733334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 10:00:00,166.204,985.0,0.0,1145.0,0.3475,241.33066,11.783334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 11:00:00,120.084,344.0,0.0,1124.0,0.26143333,242.83833,8.286667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 12:00:00,139.454,530.0,0.0,1114.0,0.28653333,241.72466,9.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 13:00:00,103.14,6.0,44.0,1140.0,0.30789998,244.5375,7.0899997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 14:00:00,182.434,426.0,1067.0,1131.0,0.22659999,243.62885,12.543333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 15:00:00,127.534,557.0,25.0,1132.0,0.20773333,243.66234,8.740001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 16:00:00,54.586,0.0,0.0,526.0,0.16700001,242.135,3.7833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 17:00:00,172.516,0.0,2125.0,39.0,0.2426,240.64616,12.096666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 18:00:00,230.544,0.0,739.0,1117.0,0.2883,238.59966,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 19:00:00,205.24,0.0,718.0,1083.0,0.234,238.20833,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 20:00:00,125.702,0.0,510.0,1110.0,0.13686666,241.319,8.679999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 21:00:00,85.548,0.0,34.0,1091.0,0.0969,239.26416,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 22:00:00,87.24,0.0,25.0,1104.0,0.14816667,240.61934,6.0066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13 23:00:00,92.44,0.0,83.0,1158.0,0.22593333,242.87784,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 00:00:00,90.968,0.0,14.0,1124.0,0.10053334,242.90266,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 01:00:00,59.704,0.0,10.0,694.0,0.108666666,243.21199,4.0833335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 02:00:00,19.786,0.0,9.0,40.0,0.0991,242.52751,1.4133334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 03:00:00,19.952,0.0,14.0,40.0,0.1084,243.82268,1.4433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 04:00:00,23.812,0.0,75.0,40.0,0.2255,245.20016,1.8199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 05:00:00,18.596,0.0,2.0,41.0,0.081,245.39816,1.3033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 06:00:00,18.338,0.0,0.0,40.0,0.071,243.93565,1.2766666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 07:00:00,20.32,0.0,0.0,74.0,0.08116666,244.59067,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 08:00:00,19.657999,0.0,7.0,40.0,0.1009,244.19034,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 09:00:00,51.972,0.0,74.0,433.0,0.1796,240.20866,3.7766664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 10:00:00,68.858,0.0,3.0,776.0,0.1057,240.3815,4.7933335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 11:00:00,61.544,0.0,345.0,39.0,0.17863335,240.46466,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 12:00:00,106.922,1131.0,0.0,75.0,0.27543336,238.73267,7.863333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 13:00:00,105.596,183.0,14.0,1083.0,0.14336666,241.34799,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 14:00:00,61.51,546.0,76.0,40.0,0.22696666,243.729,4.3033338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 15:00:00,62.420002,551.0,1.0,39.0,0.23376666,241.77884,4.4933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 16:00:00,46.66,0.0,184.0,40.0,0.101799995,242.1235,3.3833334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 17:00:00,91.428,0.0,0.0,756.0,0.10823333,239.81218,6.3766665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 18:00:00,70.388,0.0,5.0,39.0,0.096099995,239.29167,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 19:00:00,98.708,0.0,76.0,39.0,0.271,239.61234,6.9166665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 20:00:00,90.418,0.0,6.0,74.0,0.11036667,239.73466,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 21:00:00,179.584,473.0,0.0,818.0,0.0854,239.74733,12.486667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 22:00:00,107.994,74.0,0.0,677.0,0.1261,241.43167,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-14 23:00:00,71.578,506.0,3.0,40.0,0.12513334,243.49501,4.963333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 00:00:00,25.78,0.0,75.0,73.0,0.19303332,242.55367,1.9266666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 01:00:00,19.212,0.0,10.0,40.0,0.090166666,242.58849,1.3633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 02:00:00,33.778,0.0,0.0,281.0,0.08496667,243.61282,2.3166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 03:00:00,40.484,0.0,0.0,418.0,0.053099997,243.52817,2.7633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 04:00:00,18.38,0.0,0.0,41.0,0.06703333,245.20932,1.2633334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 05:00:00,23.27,0.0,64.0,41.0,0.195,246.33966,1.7366666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 06:00:00,38.882,0.0,21.0,327.0,0.0997,244.15834,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 07:00:00,117.86,0.0,0.0,1144.0,0.0628,241.0215,8.136667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 08:00:00,85.696,0.0,0.0,1117.0,0.06643333,241.9785,5.8333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 09:00:00,89.176,0.0,0.0,1160.0,0.075433336,243.07217,6.0899997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 10:00:00,91.234,0.0,58.0,1100.0,0.14276667,240.2065,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 11:00:00,92.134,0.0,27.0,1131.0,0.1088,239.53183,6.383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 12:00:00,101.082,0.0,0.0,1095.0,0.2008,239.59634,7.0833335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 13:00:00,85.12,0.0,0.0,1138.0,0.065000005,240.46266,5.836667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 14:00:00,87.131996,0.0,0.0,1143.0,0.06283333,244.97067,5.8966665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 15:00:00,90.21,0.0,62.0,1138.0,0.17473334,244.4305,6.1266665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 16:00:00,61.484,0.0,30.0,699.0,0.13343334,245.6765,4.1833334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 17:00:00,28.344,0.0,0.0,72.0,0.07433333,244.8255,2.0133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 18:00:00,29.336,0.0,0.0,40.0,0.074666664,243.00734,2.1166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 19:00:00,175.754,778.0,0.0,318.0,0.2428,239.14017,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 20:00:00,165.888,0.0,53.0,1112.0,0.09876667,237.434,11.573333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 21:00:00,153.436,0.0,36.0,917.0,0.1692,238.59132,10.746667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 22:00:00,104.622,0.0,0.0,468.0,0.116000004,241.13884,7.2166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-15 23:00:00,33.556,0.0,0.0,40.0,0.086733334,242.02316,2.3133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 00:00:00,18.77,0.0,0.0,39.0,0.07766666,242.02316,1.3199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 01:00:00,24.128,0.0,52.0,76.0,0.17413333,241.08467,1.8166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 02:00:00,20.076,0.0,40.0,40.0,0.1277,243.18066,1.4366666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 03:00:00,17.978,0.0,0.0,40.0,0.06836666,244.04683,1.2533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 04:00:00,54.038002,0.0,0.0,625.0,0.08423333,242.4855,3.7400002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 05:00:00,20.326,0.0,0.0,40.0,0.059400003,243.00917,1.4333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 06:00:00,90.768,0.0,36.0,444.0,0.13713333,242.0335,6.3399997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 07:00:00,98.884,0.0,49.0,1158.0,0.18016666,242.56667,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 08:00:00,122.356,0.0,0.0,1130.0,0.1382,243.52083,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 09:00:00,96.424,0.0,0.0,1157.0,0.09393334,242.871,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 10:00:00,85.712,0.0,0.0,1116.0,0.0839,242.00433,5.8566666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 11:00:00,89.16,0.0,42.0,1117.0,0.12673333,242.12166,6.076667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 12:00:00,83.61,0.0,52.0,1049.0,0.14896666,241.088,5.7566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 13:00:00,36.184002,0.0,0.0,40.0,0.09533334,242.659,2.6066666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 14:00:00,31.364,0.0,0.0,40.0,0.074533336,243.109,2.1966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 15:00:00,38.314,0.0,0.0,40.0,0.0807,242.03217,2.6233332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 16:00:00,42.974,0.0,37.0,74.0,0.13553333,242.41583,2.9766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 17:00:00,43.154,0.0,59.0,40.0,0.19783333,242.228,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 18:00:00,93.442,0.0,0.0,693.0,0.06853333,239.27367,6.483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 19:00:00,102.82,0.0,0.0,79.0,0.13126667,235.81883,7.2233334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 20:00:00,87.968,0.0,0.0,38.0,0.1207,236.22818,6.196667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 21:00:00,101.814,0.0,30.0,38.0,0.08803333,238.843,7.036667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 22:00:00,115.606,0.0,60.0,851.0,0.20026666,239.32417,8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16 23:00:00,26.78,0.0,0.0,119.0,0.10233333,242.99399,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 00:00:00,20.834,0.0,0.0,40.0,0.09396667,243.32666,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 01:00:00,19.130001,0.0,0.0,40.0,0.065633334,242.6575,1.3133334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 02:00:00,24.702,0.0,31.0,74.0,0.1671,242.832,1.8366666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 03:00:00,22.816,0.0,61.0,40.0,0.17833333,243.08133,1.6866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 04:00:00,19.91,0.0,0.0,40.0,0.08433333,243.06717,1.3866668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 05:00:00,19.144001,0.0,0.0,40.0,0.06453333,242.27267,1.3166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 06:00:00,65.928,0.0,0.0,501.0,0.1167,242.91017,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 07:00:00,123.182,17.0,19.0,1145.0,0.12323333,240.95717,8.503333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 08:00:00,120.374,559.0,72.0,1124.0,0.1939,238.36984,8.4366665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 09:00:00,116.654,560.0,0.0,1119.0,0.085766666,242.26733,7.9733334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 10:00:00,86.512,0.0,0.0,1112.0,0.0871,241.58482,5.9566665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 11:00:00,106.832,0.0,337.0,1157.0,0.0951,242.9605,7.326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 12:00:00,176.594,0.0,1389.0,1095.0,0.2045,239.73833,12.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 13:00:00,150.908,0.0,940.0,1120.0,0.25946668,242.438,10.559999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 14:00:00,102.16,0.0,202.0,1164.0,0.19493334,243.38066,7.0133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 15:00:00,101.706,0.0,241.0,1131.0,0.09233333,243.73451,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 16:00:00,87.004,0.0,55.0,727.0,0.06733333,243.816,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 17:00:00,76.22,0.0,424.0,75.0,0.0842,241.51416,5.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 18:00:00,146.042,0.0,1624.0,39.0,0.16499999,239.26384,10.316667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 19:00:00,102.058,0.0,352.0,77.0,0.2518,238.87233,7.3233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 20:00:00,80.652,0.0,76.0,38.0,0.1534,237.15016,5.6933336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 21:00:00,134.91,0.0,9.0,755.0,0.09423333,238.22217,9.429999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 22:00:00,81.032,0.0,10.0,374.0,0.0791,240.96317,5.5733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17 23:00:00,23.826,0.0,9.0,78.0,0.09379999,244.0115,1.6800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 00:00:00,22.116,0.0,69.0,40.0,0.16739999,243.4745,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 01:00:00,23.332,0.0,58.0,77.0,0.16003333,241.76167,1.7233334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 02:00:00,19.024,0.0,4.0,41.0,0.089499995,245.1635,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 03:00:00,20.084,0.0,0.0,75.0,0.085933335,244.3415,1.4333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 04:00:00,18.01,0.0,0.0,40.0,0.07213333,243.88133,1.2633334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 05:00:00,38.102,0.0,51.0,329.0,0.13903333,243.44618,2.6966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 06:00:00,119.442,0.0,55.0,1127.0,0.21133333,242.761,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 07:00:00,106.758,0.0,0.0,1127.0,0.0752,238.65799,7.4100003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 08:00:00,105.276,0.0,0.0,1141.0,0.07286667,240.444,7.2433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 09:00:00,82.238,0.0,0.0,1107.0,0.057066668,241.007,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 10:00:00,90.77,0.0,43.0,1137.0,0.14463334,240.21184,6.286667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 11:00:00,34.59,0.0,63.0,215.0,0.17713334,240.56833,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 12:00:00,26.536,0.0,0.0,77.0,0.07193334,240.33833,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 13:00:00,24.614,0.0,0.0,39.0,0.0504,241.45583,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 14:00:00,24.892,0.0,0.0,41.0,0.07216667,244.2485,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 15:00:00,48.448,0.0,40.0,74.0,0.17333333,243.22833,3.4266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 16:00:00,53.324,0.0,71.0,40.0,0.20683333,242.81218,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 17:00:00,75.136,0.0,1.0,368.0,0.07943333,242.20149,5.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 18:00:00,97.192,0.0,0.0,1148.0,0.0851,241.15483,6.663333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 19:00:00,149.848,1.0,0.0,1122.0,0.17426667,238.17633,10.483334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 20:00:00,181.018,547.0,35.0,1067.0,0.09063334,236.56883,12.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 21:00:00,117.534,599.0,70.0,295.0,0.12983333,237.20534,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 22:00:00,49.572,0.0,10.0,39.0,0.07173333,240.51567,3.3766668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18 23:00:00,34.826,0.0,0.0,79.0,0.1123,242.42984,2.3766668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 00:00:00,28.792,0.0,0.0,40.0,0.084633335,242.37483,1.9599999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 01:00:00,31.58,0.0,23.0,78.0,0.11236667,243.112,2.1733332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 02:00:00,33.082,0.0,73.0,40.0,0.21046667,244.19067,2.3600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 03:00:00,44.084,0.0,18.0,276.0,0.12743333,243.34866,3.0433335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 04:00:00,54.18,0.0,0.0,472.0,0.06966666,241.85533,3.7033334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 05:00:00,30.668,0.0,0.0,77.0,0.08793333,241.66434,2.0966668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 06:00:00,43.846,0.0,10.0,40.0,0.10626666,243.2265,3.0866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 07:00:00,85.236,0.0,75.0,907.0,0.24463335,241.99384,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 08:00:00,108.644,0.0,31.0,1172.0,0.14606667,239.25816,7.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 09:00:00,84.588,0.0,0.0,1114.0,0.06893334,241.7755,5.7766666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 10:00:00,88.212,0.0,0.0,1152.0,0.07043333,241.525,6.016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 11:00:00,82.186,0.0,0.0,1096.0,0.08686666,239.90732,5.6666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 12:00:00,86.458,0.0,73.0,1121.0,0.17406668,238.089,6.023333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 13:00:00,87.164,0.0,46.0,1124.0,0.16166666,238.93384,6.0733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 14:00:00,95.968,0.0,0.0,1112.0,0.1301,241.61017,6.6133337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 15:00:00,85.326,0.0,0.0,1047.0,0.10853334,240.886,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 16:00:00,26.814,0.0,0.0,40.0,0.0893,243.31117,1.8433334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 17:00:00,30.708,0.0,65.0,80.0,0.1974,242.45583,2.2766669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 18:00:00,46.548,0.0,64.0,118.0,0.20423333,240.85432,3.3166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 19:00:00,163.432,0.0,0.0,1081.0,0.21683334,238.09683,11.453334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 20:00:00,112.918,0.0,0.0,207.0,0.061633334,240.13301,7.7799997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 21:00:00,84.28,0.0,0.0,80.0,0.07226667,239.80083,5.813333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 22:00:00,88.568,0.0,48.0,39.0,0.107,241.61166,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19 23:00:00,40.102,0.0,70.0,78.0,0.21923333,244.17233,2.8366666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-20 00:00:00,67.936,0.0,13.0,689.0,0.1124,242.41634,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-20 01:00:00,23.424,0.0,0.0,128.0,0.070766665,240.752,1.6266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-20 02:00:00,21.0,0.0,0.0,79.0,0.09786666,243.09517,1.4766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-20 03:00:00,19.372,0.0,12.0,73.0,0.12242308,243.78961,1.5999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-20 04:00:00,0.0,0.0,0.0,0.0,0.09098333,242.01184,1.365,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2010-03-20 05:00:00,0.0,0.0,0.0,0.0,0.08901667,242.07059,1.3366666,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2010-03-20 06:00:00,0.0,0.0,0.0,0.0,0.083399996,242.1105,1.73,0,0,0,0,0,0,0,0,1,1,1,0,0,0
